episode,reward,moving_avg_100,epsilon,loss,steps
1,-246.69459897776235,-246.69459897776235,0.99802,0.9071385145187378,120
2,-191.1439312464292,-218.9192651120958,0.99604,1.4784145240600293,107
3,-131.1627115031215,-189.66708057577102,0.99406,1.204664103410862,106
4,-132.12963117257164,-175.28271822497118,0.9920800000000001,1.2460887442742075,111
5,-100.80925214439905,-160.38802500885674,0.9901000000000001,1.9412924678702104,77
6,-111.25246935693418,-152.1987657335363,0.9881200000000001,1.35082243996508,69
7,-429.36944746329925,-191.79457740921674,0.9861400000000001,1.7013754642009735,99
8,-419.63597511788925,-220.2747521228008,0.9841600000000001,1.9914233787306423,116
9,-202.66168324569537,-218.3177444697891,0.9821800000000002,1.8260445967316628,65
10,-190.66877460411195,-215.55284748322137,0.9802000000000002,1.5317345046334796,72
11,-106.51952432834577,-205.64072719641447,0.9782200000000002,1.51352489807389,87
12,-196.64995870966928,-204.8914964891857,0.9762400000000002,1.8832196283340454,102
13,-227.50721676651725,-206.63116727974966,0.9742600000000002,2.2006469003615843,123
14,-49.007331645911194,-195.3723218773326,0.9722800000000003,1.6135820774804979,85
15,-206.18199706852408,-196.0929668900787,0.9703000000000003,1.8223344202225025,104
16,-97.82104190935624,-189.9509715787836,0.9683200000000003,1.4972711925705273,94
17,-76.614833762659,-183.28413994254097,0.9663400000000003,2.064684274403945,92
18,-113.29957760103683,-179.3961087013463,0.9643600000000003,1.8171509742736816,80
19,-139.26229087481693,-177.28380249995,0.9623800000000003,1.5488008856773376,79
20,-99.3577943855063,-173.38750209422784,0.9604000000000004,1.4700723851428312,69
21,-109.98078835129029,-170.36813477313558,0.9584200000000004,1.5558789828244377,67
22,-145.58606997977265,-169.24167728252817,0.9564400000000004,1.8482182304705344,125
23,-91.53162816875208,-165.86297949497268,0.9544600000000004,1.5315081742074754,71
24,-108.8012888438601,-163.48540905117633,0.9524800000000004,1.716998928785324,80
25,-68.6860157638781,-159.6934333196844,0.9505000000000005,1.5632654094334804,133
26,9.719067092221152,-153.1775679192265,0.9485200000000005,1.7931649133563041,79
27,-108.9224267432721,-151.53848861641336,0.9465400000000005,1.7215802530447641,121
28,-133.0212908551796,-150.87716012494073,0.9445600000000005,1.7029412440631702,93
29,-103.17001935705116,-149.23208630535834,0.9425800000000005,1.5847165310382842,101
30,-103.29526531097183,-147.70085893887878,0.9406000000000005,1.1363176256418228,125
31,-164.20203384603553,-148.23315490362577,0.9386200000000006,1.6604476496577263,96
32,-65.84819706628168,-145.65862497120878,0.9366400000000006,1.604170190565514,133
33,-83.30738955328553,-143.76919359490807,0.9346600000000006,1.4780356767384901,92
34,-188.01309780624513,-145.07048489524152,0.9326800000000006,1.363190892196837,84
35,-84.1202393214221,-143.3290493074181,0.9307000000000006,1.3984474062919616,60
36,-132.48306682467978,-143.0277720162309,0.9287200000000007,1.5428509209305048,161
37,-127.81407338541837,-142.61659097215488,0.9267400000000007,1.6637041481832664,95
38,-109.81901632536946,-141.75349690250263,0.9247600000000007,1.9576542462621416,86
39,-92.51520724470952,-140.49097665486693,0.9227800000000007,1.645844771673805,74
40,-224.8575165690119,-142.60014015272054,0.9208000000000007,1.8136989303997584,140
41,-76.99058010613989,-140.9999069808527,0.9188200000000007,1.8156622913148668,107
42,-167.31246048685477,-141.62639635004322,0.9168400000000008,1.5628603989115128,106
43,-187.0339895675118,-142.68238688998434,0.9148600000000008,1.5242370665073395,71
44,-197.43162313658803,-143.9266877137708,0.9128800000000008,1.6930568314024381,114
45,-99.42221009947042,-142.9376993223419,0.9109000000000008,1.773808159611442,88
46,-53.308496008697546,-140.98923838074094,0.9089200000000008,1.3188577549798148,140
47,-87.31253112205643,-139.84718077949233,0.9069400000000009,1.945872494289952,121
48,-72.41856737604638,-138.44241800025392,0.9049600000000009,1.4198045969009399,82
49,-71.78157980205887,-137.081992730903,0.9029800000000009,1.6356096727152665,95
50,-170.93446917857833,-137.7590422598565,0.9010000000000009,1.4527698776551656,111
51,-144.2719285791241,-137.88674591317547,0.8990200000000009,1.4660543221415896,134
52,-105.73686589410718,-137.26847898973185,0.897040000000001,1.560020443983376,129
53,-106.41370237459518,-136.68631339321985,0.895060000000001,1.554569129149119,59
54,-72.93627597740884,-135.5057571447789,0.893080000000001,1.9278066515922547,81
55,-169.65003372938335,-136.1265621735899,0.891100000000001,1.4875669752558072,93
56,-131.27023148395568,-136.03984198270356,0.889120000000001,1.2098904687166214,100
57,-126.1580652863487,-135.86647747925875,0.887140000000001,1.3860747118790944,123
58,-246.49447181284216,-137.77385669190673,0.8851600000000011,1.67038374713489,82
59,-106.68514330643576,-137.24692934639026,0.8831800000000011,1.200014156103134,81
60,-194.38609870021264,-138.19924883562064,0.8812000000000011,1.4511698998253921,117
61,-130.99865136788003,-138.08120625418226,0.8792200000000011,1.653405822813511,79
