episode,reward,moving_avg_100,epsilon,loss,steps
1,-97.85518547769628,-97.85518547769628,0.99802,0.830234706401825,66
2,-105.29948146093449,-101.57733346931539,0.99604,2.445039833585421,97
3,-72.6828682261525,-91.94584505492776,0.99406,2.8176984673454646,84
4,-183.39845309223676,-114.80899706425501,0.9920800000000001,3.2618966604533948,73
5,-359.75037837188006,-163.79727332578003,0.9901000000000001,3.751699411350748,92
6,-98.7010964984365,-152.94791052122278,0.9881200000000001,3.448725711731684,86
7,-150.65062863721585,-152.61972739493606,0.9861400000000001,3.6431015451749165,121
8,-89.32020090498222,-144.70728658369183,0.9841600000000001,3.244763020106724,140
9,-290.50892121963875,-160.90746820990816,0.9821800000000002,3.1164417639374733,63
10,-121.16509379279938,-156.93323076819726,0.9802000000000002,3.2959450244903565,101
11,-10.605388366142165,-143.63069964073773,0.9782200000000002,3.068866415457292,85
12,-346.059224219372,-160.4997433556239,0.9762400000000002,3.363713893890381,102
13,-336.1642919060516,-174.01240093642602,0.9742600000000002,3.4263982928317525,91
14,-357.7830328796208,-187.13887464665422,0.9722800000000003,3.6118846395436455,135
15,-275.73425908437423,-193.0452336091689,0.9703000000000003,3.4439415484666824,97
16,-417.4501707321237,-207.07054217935357,0.9683200000000003,3.4765050411224365,96
17,-84.84903449606126,-199.8810417273952,0.9663400000000003,2.8321220874786377,86
18,-155.4910843186227,-197.4149329824634,0.9643600000000003,3.51973557472229,84
19,-69.76636725019405,-190.6965874176071,0.9623800000000003,3.1514299313227334,71
20,-141.77247392724598,-188.25038174308906,0.9604000000000004,3.5949224923786365,74
21,-235.83509318112064,-190.51632038299533,0.9584200000000004,3.0953427600860595,101
22,-207.02428940326848,-191.26668261118957,0.9564400000000004,3.037029812733332,95
23,-374.69795128860017,-199.24195516238132,0.9544600000000004,3.1851346994701184,79
24,-196.18274990513663,-199.1144882766628,0.9524800000000004,3.1129971716714944,89
25,-118.5830607234095,-195.89323117453267,0.9505000000000005,2.854037143290043,67
26,-133.3806236687963,-193.48890011661973,0.9485200000000005,3.404833814372187,90
27,-106.3649255076184,-190.26208624221223,0.9465400000000005,2.9181392236992165,108
28,-278.25251756819335,-193.40460164671157,0.9445600000000005,3.0266880013725976,87
29,-200.75182584256737,-193.65795420518933,0.9425800000000005,3.343354324499766,123
30,5.237488726384285,-187.02810610747022,0.9406000000000005,2.7310418486595154,77
31,-126.35689919990617,-185.07097040077463,0.9386200000000006,3.2581879258155824,82
32,-85.65535038591679,-181.96423227531034,0.9366400000000006,2.989713910854224,130
33,-62.17703931959261,-178.33431733725828,0.9346600000000006,2.784661231618939,132
34,-175.12897706545323,-178.24004262338167,0.9326800000000006,3.1375147041521574,78
35,-92.5982745264647,-175.79313496346975,0.9307000000000006,3.05119691175573,66
36,-82.93930987943854,-173.2138620444689,0.9287200000000007,3.2742505359649656,103
37,-111.15874285980186,-171.53669666109954,0.9267400000000007,3.109867104168596,116
38,-97.66232747239299,-169.59263431402832,0.9247600000000007,2.9108983755111693,78
39,-144.13215650255606,-168.9398015496316,0.9227800000000007,2.92772693766488,72
40,-69.49266462859407,-166.45362312660563,0.9208000000000007,2.845616802573204,63
41,-277.6625776142162,-169.1660366506937,0.9188200000000007,3.1039661703438592,118
42,-99.48617439819422,-167.50699231134848,0.9168400000000008,3.1686148021532143,93
43,-232.5717145571012,-169.02012538683113,0.9148600000000008,2.8168521544028975,114
44,-350.68979290930406,-173.1489814668873,0.9128800000000008,2.594003280867701,93
45,-108.8991352513352,-171.7212071065417,0.9109000000000008,2.83560534980562,71
46,-142.85482285984716,-171.09367701422227,0.9089200000000008,2.8944785435994467,59
47,-107.55806611889028,-169.74185550581095,0.9069400000000009,3.239621872251684,88
48,-144.68053037107558,-169.21974456550393,0.9049600000000009,3.0746807420954987,71
49,-118.98000085836412,-168.1944436735215,0.9029800000000009,2.8257704664159706,108
50,-114.37040665493453,-167.11796293314976,0.9010000000000009,2.92005295338838,89
51,-48.94548545704531,-164.8008555316575,0.8990200000000009,3.0964231491088867,64
52,-107.2834752672481,-163.69475206503424,0.897040000000001,2.7240314881006875,133
53,-223.653602949142,-164.8260511383193,0.895060000000001,2.6436489139284407,83
54,-77.52802175300414,-163.20942096451714,0.893080000000001,2.9619703822665744,74
55,-81.21088893231044,-161.71853856393156,0.891100000000001,2.5745483562350273,126
56,-268.3925384272404,-163.62343141863354,0.889120000000001,3.2089249950188856,107
57,-148.22601373926125,-163.35330128390768,0.887140000000001,2.6575381673615555,113
58,-350.54918941981725,-166.58081659659578,0.8851600000000011,2.7437919585601143,92
59,-93.32528551969158,-165.3391974258008,0.8831800000000011,2.813612373251664,152
60,-105.45746559888019,-164.3411685620188,0.8812000000000011,2.7055371271239386,75
61,-103.37683860093198,-163.34175331675507,0.8792200000000011,3.1070380990321818,101
62,-53.73821661562508,-161.5739543377046,0.8772400000000011,2.7176325023174286,65
63,-10.588041460045005,-159.17735254599572,0.8752600000000011,2.753592984242873,88
64,-220.19715108870932,-160.1307868982256,0.8732800000000012,2.717720763249831,89
65,-67.76163897608842,-158.70972308403887,0.8713000000000012,3.1571708639462788,121
66,25.388638518712895,-155.92035396884566,0.8693200000000012,2.6258435810313507,134
67,-262.4997907102614,-157.51109183065785,0.8673400000000012,2.757125608623028,130
68,-167.3917710451917,-157.6563959367539,0.8653600000000012,2.5572851197472932,114
69,-68.5769397023408,-156.36538932466098,0.8633800000000013,2.843888834118843,64
70,-533.2890795811888,-161.75001347118283,0.8614000000000013,2.9529591910541058,130
71,-89.96423494297554,-160.73894616796863,0.8594200000000013,3.285570666193962,62
72,-90.1235633852733,-159.75817696265344,0.8574400000000013,2.964533411223313,117
73,-126.27780581857957,-159.29954174150174,0.8554600000000013,2.6536201969269784,122
74,-149.42427130636815,-159.16609214102695,0.8534800000000013,2.474599292403773,76
75,-98.30512421198442,-158.3546125686397,0.8515000000000014,2.479318824307672,119
76,-440.21776978274687,-162.0633383214569,0.8495200000000014,2.6923700911658153,138
77,-57.80295349932813,-160.70930734974095,0.8475400000000014,2.537095369831208,125
78,-124.29306386307931,-160.24243243324528,0.8455600000000014,2.684592833121618,97
79,-255.01922659745247,-161.4421386884884,0.8435800000000014,2.4450267956537357,133
80,-92.2590224145112,-160.5773497350637,0.8416000000000015,2.7284009519376253,78
81,-180.32507333305963,-160.82114879182907,0.8396200000000015,2.6358420082501004,111
82,-360.6203451745917,-163.2577243574725,0.8376400000000015,2.562869836886724,122
83,-64.19696726298979,-162.06422125994862,0.8356600000000015,2.717497471306059,141
84,-249.08367453577145,-163.10016713227984,0.8336800000000015,2.373170637167417,105
85,-89.77849187096356,-162.23755918802908,0.8317000000000015,2.4982397655646005,97
86,-190.13126273101193,-162.56190457806377,0.8297200000000016,2.758406322935353,92
87,-185.58347696448382,-162.82652035262032,0.8277400000000016,2.4506976412188624,122
88,-163.85813815103958,-162.8382432821478,0.8257600000000016,2.4421927753616783,136
89,-153.09179391964125,-162.72873261515335,0.8237800000000016,2.249117915119444,112
90,-82.48975226697853,-161.8371883890625,0.8218000000000016,2.5776417354742684,96
91,-31.366531690440326,-160.40344490885786,0.8198200000000017,2.575544622209337,110
92,-87.42196945594416,-159.61016800176097,0.8178400000000017,2.6369327704111734,97
93,-79.84689597101028,-158.75249841003247,0.8158600000000017,2.6523400470614433,125
94,-116.75357808123333,-158.30570138525803,0.8138800000000017,2.579349458217621,83
95,-126.44413681466368,-157.97031649504123,0.8119000000000017,2.325852610170841,62
96,-103.67571988467581,-157.40474778034994,0.8099200000000017,2.5457800030708313,113
97,62.88422528426875,-155.13372743947758,0.8079400000000018,2.6433762933896934,92
98,-94.62358296860774,-154.5162769856932,0.8059600000000018,2.460941516583966,122
99,-38.32406399295053,-153.34261826859478,0.8039800000000018,2.5716236895985074,144
100,-61.46022991006015,-152.42379438500944,0.8020000000000018,2.6426614456706576,144
101,-3.2527684866420543,-151.4777702150989,0.8000200000000018,2.428329699380057,143
102,-165.955267614054,-152.0843280766301,0.7980400000000019,2.7973517793597598,132
103,-243.84518668283368,-153.79595126119693,0.7960600000000019,2.346314891524937,90
104,-144.82371231764444,-153.41020385345098,0.7940800000000019,2.4450830277942477,86
105,-143.18188712763197,-151.24451894100852,0.7921000000000019,2.352003989681121,122
106,-51.865427037046274,-150.77616224639462,0.7901200000000019,2.663149979379442,71
107,-112.84862530179343,-150.3981422130404,0.788140000000002,2.192095731695493,98
108,-137.29988300736937,-150.87793903406427,0.786160000000002,2.4308727746424466,91
109,-120.83119344352487,-149.1811617563031,0.784180000000002,2.7123863820371956,117
110,-86.5055343939901,-148.834566162315,0.782200000000002,2.3247282334736417,85
111,-91.35517411158916,-149.6420640197695,0.780220000000002,2.4783291151890388,101
112,-78.39167682019917,-146.96538854577776,0.778240000000002,2.2428316018160652,139
