episode,reward,moving_avg_100,epsilon,loss,steps,intrinsic_sum,shaping_sum,icm_loss
1,-246.69459897776235,-246.69459897776235,0.99802,0.8921168327331543,120,1.5344967609271407,2.1291527771013694,1.1044710874557495
2,-191.1439312464292,-218.9192651120958,0.99604,1.5285401527698224,107,0.1391632971353829,1.8770327932877247,1.101372439127702
3,-131.1627115031215,-189.66708057577102,0.99406,1.2490641077359517,106,0.56364825530909,2.7376635578855724,1.1008053046685677
4,-132.12963117257164,-175.28271822497118,0.9920800000000001,1.260628383074488,111,0.3058121400536038,3.191599958713125,1.0953961610794067
5,-100.80925214439905,-160.38802500885674,0.9901000000000001,1.9450301716202183,77,0.25040003727190197,2.264185673283288,1.0925854444503784
6,-111.25246935693418,-152.1987657335363,0.9881200000000001,1.3534410630955416,69,0.33806774599361233,2.5208952433691865,1.0843530051848467
7,-429.36944746329925,-191.79457740921674,0.9861400000000001,1.7090304350852967,99,0.1898288871452678,0.9102581458475838,1.0816724729537963
8,-419.63597511788925,-220.2747521228008,0.9841600000000001,2.0115165977642455,116,0.06721744639798999,1.1918049997530302,1.081411464460965
9,-202.66168324569537,-218.3177444697891,0.9821800000000002,1.8348397985100746,65,1.4235317503771512,1.820680193899902,1.0748694464564323
10,-190.66877460411195,-215.55284748322137,0.9802000000000002,1.5320986525879965,72,0.7574847075302387,1.8110510274599074,1.0623746713002522
11,-106.51952432834577,-205.64072719641447,0.9782200000000002,1.5153273384679447,87,0.2628311131702503,2.1910268105962185,1.0608396042477002
12,-196.64995870966928,-204.8914964891857,0.9762400000000002,1.8847562527656556,102,0.6189431142774993,2.483606124267989,1.0271983075141906
13,-227.50721676651725,-206.63116727974966,0.9742600000000002,2.1961023480661455,123,0.646469636427355,2.1009524558798933,0.9709880352020264
14,-49.007331645911194,-195.3723218773326,0.9722800000000003,1.6130370299021404,85,3.266410739714047,2.932455919798629,0.8771074726468041
15,-206.18199706852408,-196.0929668900787,0.9703000000000003,1.8224276762742262,104,5.903400804381818,1.9824940913741214,0.8413505668823535
16,-97.82104190935624,-189.9509715787836,0.9683200000000003,1.4989660543700059,94,1.7657947854313534,2.17137059080584,0.7603381325801214
17,-76.614833762659,-183.28413994254097,0.9663400000000003,2.065736151259878,92,0.24169416780932806,3.2254420879375703,0.891471917214601
18,-113.29957760103683,-179.3961087013463,0.9643600000000003,1.806205965578556,80,1.844059498718707,2.276893371521086,0.7560791403055191
19,-139.26229087481693,-177.28380249995,0.9623800000000003,1.5486463949084281,79,1.6714054873591522,2.0336991403774425,0.686623802781105
