episode,reward,moving_avg_100,epsilon,loss,steps
1,-182.09487463417952,-182.09487463417952,0.99802,0.9624693827195601,105
2,-9.255341380832348,-95.67510800750594,0.99604,1.7983728349208832,90
3,-382.73605332724736,-191.36208978075308,0.99406,2.4110854473607293,113
4,-130.98564002114838,-176.2679773408519,0.9920800000000001,2.6264840185642244,121
5,-110.9654085714654,-163.2074635869746,0.9901000000000001,2.0183584023924435,70
6,-181.72214629727074,-166.29324403869063,0.9881200000000001,2.2020075652334423,108
7,-227.84560985122383,-175.0864391547668,0.9861400000000001,2.095786552429199,100
8,-88.33775906647509,-164.24285414373034,0.9841600000000001,2.250448811799288,63
9,-341.0495598537353,-183.8880436670642,0.9821800000000002,1.7473884994784992,95
10,-247.6509494281717,-190.26433424317497,0.9802000000000002,2.2068690094682903,72
11,-105.33736289861172,-182.5437004845783,0.9782200000000002,1.9554493755102158,80
12,-119.51014026175521,-177.29090379934306,0.9762400000000002,2.116173548003038,97
13,-308.11312291594845,-187.35415142369732,0.9742600000000002,2.188807708521684,95
14,-131.33884869587726,-183.35305837171018,0.9722800000000003,1.6890528716824271,87
15,-97.36245776969832,-177.62035166490938,0.9703000000000003,2.229401944499267,79
16,-155.84100278778854,-176.25914236008933,0.9683200000000003,1.7200239236865724,109
17,-66.66542912278476,-169.81245334613024,0.9663400000000003,1.905367640654246,63
18,-67.33830096540834,-164.1194448805346,0.9643600000000003,2.147722799988354,67
19,-154.62294801985465,-163.61962925628825,0.9623800000000003,1.3480156753212214,64
20,-242.4417572017512,-167.56073565356138,0.9604000000000004,2.3746486430366835,95
21,-224.07483480701478,-170.25188323229727,0.9584200000000004,1.7467872142791747,79
22,-447.2086602824822,-182.8408276436693,0.9564400000000004,1.9114528372883797,130
23,-120.32946033904918,-180.1229421086858,0.9544600000000004,1.4195075584575534,129
24,-281.809776464651,-184.3598935401844,0.9524800000000004,1.8903029844874428,82
25,-131.5414925105513,-182.2471574989991,0.9505000000000005,1.994975769990369,153
26,-42.34571517206457,-176.866332794117,0.9485200000000005,1.860045687718825,132
27,-241.00545258083656,-179.24185574918067,0.9465400000000005,1.56169136097798,104
28,-229.341558346731,-181.03113084195033,0.9445600000000005,1.395661374456004,75
29,-57.128595274937595,-176.75862961550163,0.9425800000000005,1.711639838559287,85
30,-72.06244021722947,-173.26875663555924,0.9406000000000005,1.9524443552774542,69
31,-236.712019986832,-175.31531351785836,0.9386200000000006,1.5419816200931866,94
32,-83.88256522406104,-172.45804013367717,0.9366400000000006,1.3198460753668437,87
33,-77.1157364307613,-169.568879415407,0.9346600000000006,1.3860295315583546,72
34,-16.014865388363177,-165.05258488519982,0.9326800000000006,1.4499868005514145,89
35,-49.20825858380536,-161.74274699087425,0.9307000000000006,1.7982117726522333,67
36,-288.1041846422171,-165.25278692563379,0.9287200000000007,1.6279458307450818,126
37,-343.55819368873586,-170.07185197328516,0.9267400000000007,1.164888700300997,87
38,-78.52830142946536,-167.66281116950046,0.9247600000000007,1.6840656300385792,97
39,-249.31912699589034,-169.7565628573566,0.9227800000000007,1.1313890095414787,116
40,-111.44005303371446,-168.29865011176554,0.9208000000000007,1.818926560736838,85
41,-50.858021208447255,-165.43424452875777,0.9188200000000007,1.7741967726636816,108
42,-16.852970106154288,-161.89659513774342,0.9168400000000008,2.080766076291049,107
43,-70.0597633329808,-159.76085486321406,0.9148600000000008,1.8073317338438595,69
44,-109.00619402808361,-158.60733984423382,0.9128800000000008,1.1762706462074728,67
45,-209.63925166751727,-159.74138232919566,0.9109000000000008,1.2471218272334053,83
46,-134.3330710428259,-159.1890277360137,0.9089200000000008,1.290748811580918,89
47,-102.36930695386798,-157.98009750660637,0.9069400000000009,1.81455878558613,83
