episode,reward,moving_avg_100,epsilon,loss,steps
1,-316.98562014740423,-316.98562014740423,0.99802,0.7941616223408625,113
2,-84.55614653997803,-200.77088334369114,0.99604,1.9968425773438954,85
3,-437.75416888268774,-279.76531185669,0.99406,2.668855345249176,158
4,-108.92118526171022,-237.05428020794506,0.9920800000000001,3.3549974305289134,85
5,-68.99325636534358,-203.44207543942474,0.9901000000000001,3.1176750593715243,73
6,-135.3190572283042,-192.08823907090468,0.9881200000000001,3.3205495633577047,152
7,-123.86571381088376,-182.34216403375882,0.9861400000000001,3.2348842761095833,66
8,-187.98236090777488,-183.04718864301083,0.9841600000000001,3.0665732092327542,109
9,-424.71730052711087,-209.8994232967997,0.9821800000000002,3.154815367857615,122
10,-234.8478173263016,-212.39426269974993,0.9802000000000002,3.277474221061258,66
11,-179.26349600107773,-209.38237481805245,0.9782200000000002,2.8611209351440956,115
12,-193.1896579006456,-208.0329817416019,0.9762400000000002,2.6048738668704856,116
13,-146.77197585966377,-203.3205966737605,0.9742600000000002,2.8381679161735205,95
14,-82.84038319562924,-194.71486713960826,0.9722800000000003,2.925434613227844,80
15,-160.441766338861,-192.42999375289176,0.9703000000000003,2.8483649983125576,66
16,-205.8141399670134,-193.26650289127437,0.9683200000000003,2.6015929447280035,71
17,-22.70351812093162,-183.23338614007776,0.9663400000000003,3.0915307104587555,81
18,-119.41003071688934,-179.68764417212282,0.9643600000000003,3.3293343583742776,73
19,-215.44360776211528,-181.56953699264875,0.9623800000000003,3.1196492767333983,99
20,-344.87035975049605,-189.7345781305411,0.9604000000000004,3.356616566578547,97
21,-188.44661745228854,-189.67324666967193,0.9584200000000004,3.469567580656572,86
22,-68.67692593428553,-184.17341390897255,0.9564400000000004,3.2900776747734315,126
23,-84.65354825457788,-179.8464632283467,0.9544600000000004,3.23402811050415,98
24,-97.65221932264546,-176.42170306560914,0.9524800000000004,3.0774235942146997,88
25,-81.72858234346327,-172.6339782367233,0.9505000000000005,2.8652366772294044,65
26,-143.7537642383649,-171.52320077524797,0.9485200000000005,2.925863879067557,111
27,-147.18109857126606,-170.6216414343598,0.9465400000000005,2.826426807202791,76
28,-195.99872811811116,-171.52796595877948,0.9445600000000005,3.045127977495608,94
29,-135.3074436367947,-170.27898243043518,0.9425800000000005,3.0124094656535556,113
30,-119.67812989159934,-168.5922873458073,0.9406000000000005,3.379652774852255,91
31,-116.87827387263147,-166.92409336280164,0.9386200000000006,3.541816825452058,92
32,-126.2802399653627,-165.65397294413168,0.9366400000000006,3.07075157619658,83
33,-142.65262341135696,-164.95696235222943,0.9346600000000006,3.124854753999149,68
34,-230.61196931761248,-166.88799196885833,0.9326800000000006,2.9250073381092236,92
35,-126.93574617621107,-165.74649923192555,0.9307000000000006,2.99863262610002,89
36,-251.3028551435033,-168.12306467391383,0.9287200000000007,2.916741778773646,123
37,-40.53283446516835,-164.67468007367745,0.9267400000000007,2.503517806529999,66
38,-104.9124910618258,-163.10199088915505,0.9247600000000007,2.951396013561048,74
39,-107.05184540992174,-161.6648076717388,0.9227800000000007,3.3584085419064476,86
40,-143.4369058674028,-161.2091101266304,0.9208000000000007,2.977271169424057,64
41,-108.87903175073887,-159.93276675160868,0.9188200000000007,2.823643014711492,135
42,-23.864348729614463,-156.69304251298976,0.9168400000000008,2.9625630617141723,81
43,-97.06976355392582,-155.30645463022083,0.9148600000000008,2.77440719678998,125
44,-157.66891082922996,-155.36014681656195,0.9128800000000008,3.176032410727607,74
45,-201.391561061769,-156.3830671331221,0.9109000000000008,2.980472560439791,111
46,-108.93985990148437,-155.35169306286912,0.9089200000000008,2.855772261436169,106
47,-228.92753089715376,-156.91713642104537,0.9069400000000009,2.8583562815630876,108
48,-227.39593110386204,-158.38544464360405,0.9049600000000009,2.9538499225269663,86
49,-114.4970637804671,-157.4897634014992,0.9029800000000009,3.155157356262207,99
50,-99.86103601138025,-156.33718885369683,0.9010000000000009,2.9499904496329172,143
51,-23.346289041856792,-153.72952415150388,0.8990200000000009,2.9716974210739138,97
52,-69.90585677470219,-152.11753054810384,0.897040000000001,2.427876395337722,68
53,-196.41092181475437,-152.95325491162555,0.895060000000001,2.6934051022810093,70
54,-321.94899393285266,-156.08280563424088,0.893080000000001,3.075954386166164,84
55,-176.15228540678615,-156.44770526646897,0.891100000000001,2.9212322042834376,122
56,-106.21652380272508,-155.55071988318784,0.889120000000001,3.010854499680655,84
57,-309.5817696624578,-158.25301900212241,0.887140000000001,2.8470029212810375,108
58,-54.101477017620766,-156.4573027610103,0.8851600000000011,3.052723452448845,96
59,-125.60410778793782,-155.93436725299213,0.8831800000000011,3.0283498096466066,102
60,-135.19294680012112,-155.58867691211097,0.8812000000000011,2.771312119960785,100
61,-67.44581339676428,-154.14371193644953,0.8792200000000011,2.796093702316284,84
62,-104.6655493978401,-153.34567705679453,0.8772400000000011,3.2379430093263326,77
63,-177.86229112064007,-153.73482966098257,0.8752600000000011,2.7161966887387363,87
64,-126.23465563418966,-153.3051394418139,0.8732800000000012,2.6776720351643033,71
65,-178.8434563693218,-153.69803662531405,0.8713000000000012,2.7392566005388894,146
66,-90.53089278900612,-152.74095868840027,0.8693200000000012,2.890357343774093,76
67,-129.0175901340797,-152.38687856072383,0.8673400000000012,2.9695873707532883,93
68,-56.648825020219476,-150.9789660086576,0.8653600000000012,2.630351132359998,116
69,-175.631258488106,-151.33624560980903,0.8633800000000013,2.9020917065003338,68
70,-51.85378792055468,-149.91506764281968,0.8614000000000013,2.5741894149780276,100
71,-50.932787114273445,-148.52095101565706,0.8594200000000013,2.5265091786513456,149
72,-87.95596584756277,-147.6797706661002,0.8574400000000013,2.492921433665536,134
73,-96.81055455207925,-146.98293208919583,0.8554600000000013,2.5014125453798393,150
74,-41.83411527806723,-145.56200213228868,0.8534800000000013,2.6524458465905023,117
75,-105.78800563780291,-145.03168217902888,0.8515000000000014,2.5266755521297455,113
76,-85.41160517091498,-144.2472074815537,0.8495200000000014,2.14742351770401,77
77,-181.37359555987268,-144.72936836568772,0.8475400000000014,2.7433164914449057,111
78,-199.58923140099472,-145.43269994306343,0.8455600000000014,2.4751654545466106,120
79,-146.02232018022482,-145.4401634903693,0.8435800000000014,2.6645649234453836,117
80,-155.63802282757473,-145.56763673208434,0.8416000000000015,2.5666779980939975,71
81,-313.1504285776507,-147.63656008820243,0.8396200000000015,2.403568295332102,103
82,-75.29270751973677,-146.75431798370894,0.8376400000000015,2.2971408665180206,80
83,-318.346624576153,-148.82169517156973,0.8356600000000015,2.646624594926834,159
84,-173.016029774316,-149.10972296445956,0.8336800000000015,2.626741378203682,91
85,-47.2340621048651,-147.9111857778761,0.8317000000000015,2.3591212792830034,89
86,-226.44840715956025,-148.8244092823143,0.8297200000000016,2.5169319097812357,103
87,-100.9383922344423,-148.27399529325828,0.8277400000000016,2.7470759948094687,99
88,-90.94885840603017,-147.62257328317614,0.8257600000000016,2.512738292033856,101
89,-133.0974815880619,-147.45937000570294,0.8237800000000016,2.277481987669661,150
90,-27.068504145465383,-146.12169371836697,0.8218000000000016,2.4036901737081595,115
91,-283.5101455115753,-147.63145692488573,0.8198200000000017,2.3721717513840774,118
92,-113.75479217009438,-147.26323230798585,0.8178400000000017,1.9964723352229956,131
93,-224.3305310907848,-148.09191294005896,0.8158600000000017,2.279098872955029,102
94,-72.98897216995293,-147.29294548505783,0.8138800000000017,2.229043844767979,142
95,-171.48007781189494,-147.5475468779719,0.8119000000000017,2.1520457460034277,123
96,-141.43097854559227,-147.4838326245096,0.8099200000000017,2.352949065320632,69
97,-70.01488368471422,-146.68518366636738,0.8079400000000018,2.2637658516565957,109
98,-73.51561858405222,-145.9385554512417,0.8059600000000018,2.3081806399101437,169
99,67.29669500012653,-143.78466403254103,0.8039800000000018,2.4746705889701843,88
100,-291.6221376011413,-145.26303876822703,0.8020000000000018,2.5533384295070873,139
101,-84.77763950733365,-142.94095896182634,0.8000200000000018,2.3778480933262753,102
102,-100.52531007962978,-143.10065059722285,0.7980400000000019,2.2580839572129427,110
103,-111.01639463863734,-139.83327285478234,0.7960600000000019,2.562482809198314,113
104,-137.971716503008,-140.12377816719533,0.7940800000000019,2.5848599076271057,90
105,-108.987276421908,-140.52371836776095,0.7921000000000019,2.1161727026889197,74
106,-375.17098401975403,-142.92223763567546,0.7901200000000019,2.14264224506006,164
107,-128.84326655419736,-142.9720131631086,0.788140000000002,2.2067209422588348,81
