episode,reward,moving_avg_100,epsilon,loss,steps
1,-246.69459897776235,-246.69459897776235,0.99802,0.9071385145187378,120
2,-191.1439312464292,-218.9192651120958,0.99604,1.5329133088772113,107
3,-131.1627115031215,-189.66708057577102,0.99406,1.2534663445419736,106
4,-132.12963117257164,-175.28271822497118,0.9920800000000001,1.2572471776178904,111
5,-100.80925214439905,-160.38802500885674,0.9901000000000001,1.941399706037421,77
6,-111.25246935693418,-152.1987657335363,0.9881200000000001,1.3511613782714396,69
7,-429.36944746329925,-191.79457740921674,0.9861400000000001,1.70723130941391,99
8,-419.63597511788925,-220.2747521228008,0.9841600000000001,2.010242614252814,116
9,-202.66168324569537,-218.3177444697891,0.9821800000000002,1.8317426107823849,65
10,-190.66877460411195,-215.55284748322137,0.9802000000000002,1.5296221673488617,72
11,-106.51952432834577,-205.64072719641447,0.9782200000000002,1.5115295215086504,87
12,-196.64995870966928,-204.8914964891857,0.9762400000000002,1.8814935660362244,102
13,-227.50721676651725,-206.63116727974966,0.9742600000000002,2.1945753366716447,123
14,-49.007331645911194,-195.3723218773326,0.9722800000000003,1.609341601530711,85
15,-206.18199706852408,-196.0929668900787,0.9703000000000003,1.8219152161708245,104
16,-97.82104190935624,-189.9509715787836,0.9683200000000003,1.4958413690328598,94
17,-76.614833762659,-183.28413994254097,0.9663400000000003,2.060439582752145,92
18,-113.29957760103683,-179.3961087013463,0.9643600000000003,1.8142240598797799,80
19,-139.26229087481693,-177.28380249995,0.9623800000000003,1.5506031900644301,79
20,-99.3577943855063,-173.38750209422784,0.9604000000000004,1.471162150887882,69
21,-109.98078835129029,-170.36813477313558,0.9584200000000004,1.5568850145620459,67
22,-145.58606997977265,-169.24167728252817,0.9564400000000004,1.850869260488018,125
23,-91.53162816875208,-165.86297949497268,0.9544600000000004,1.5376938647694058,71
24,-108.8012888438601,-163.48540905117633,0.9524800000000004,1.7207493260502815,80
25,-86.51788640066405,-160.40670814515582,0.9505000000000005,1.560782813850571,137
26,-199.99292800118147,-161.92925506269526,0.9485200000000005,1.788268357515335,73
27,-293.8506859621659,-166.81523398489787,0.9465400000000005,1.5956800828377407,121
28,-221.40439157199324,-168.76484675586556,0.9445600000000005,1.481884242399879,91
29,-163.53317105844343,-168.5844441456096,0.9425800000000005,1.4300939520200093,118
30,-201.32635111217587,-169.67584104449514,0.9406000000000005,1.2083980119542073,154
31,-131.65047973603495,-168.44921648615772,0.9386200000000006,1.4325617795640773,86
32,-197.5099024629844,-169.3573629229336,0.9366400000000006,1.5025103494524956,82
33,-99.81420752369206,-167.24999457750204,0.9346600000000006,1.572208758857515,72
34,-93.76878559856947,-165.0887825487099,0.9326800000000006,1.5089018390728877,102
35,-239.73007134793704,-167.22139080011638,0.9307000000000006,1.57033949136734,100
36,-27.10023141082945,-163.32913637263619,0.9287200000000007,1.4872723939242187,109
37,-205.33212236164212,-164.46435221017688,0.9267400000000007,1.6571709513664246,105
