episode,reward,moving_avg_100,epsilon,loss,steps,intrinsic_sum,shaping_sum,icm_loss
64,-322.2601892856691,-165.75537401624783,0.8732800000000012,1.9880674580732982,108,4.024774804885965,0.0,0.2921740219548897
65,-103.17244019069248,-164.79255964970082,0.8713000000000012,1.505257861180739,132,1.2382648643688299,0.0,0.264929964686885
66,-138.5321496324744,-164.39467464943982,0.8693200000000012,1.6322491257028147,90,2.686549850710435,0.0,0.29173431342298334
67,-52.46043950262441,-162.72401442336792,0.8673400000000012,1.3787951985994975,120,0.8464312672513188,0.0,0.2311177300910155
68,-143.67961052752355,-162.44394966019377,0.8653600000000012,1.413068251240821,83,1.3141021154588088,0.0,0.22646006019342513
69,-76.39730808739027,-161.19689688377633,0.8633800000000013,1.998413309454918,73,3.6081826525187353,0.0,0.2465673949983385
70,-115.74343543467299,-160.54756172021771,0.8614000000000013,1.1953668374082316,89,1.9753705732291564,0.0,0.24839547114527744
71,-62.19618624871528,-159.16233107977402,0.8594200000000013,1.2627099063247442,67,1.147402697330108,0.0,0.1887364685535431
72,-168.77933801097913,-159.29590062048518,0.8574400000000013,1.4005250543355943,80,4.58903935586568,0.0,0.19584633484482766
73,-154.5591189802641,-159.2310132007561,0.8554600000000013,1.743307768860284,133,0.34353679727064446,0.0,0.2309772983631667
74,-66.72576923998119,-157.98094233642132,0.8534800000000013,1.7330657708644868,101,1.7514874655607855,0.0,0.21624273538589478
75,-154.57010578332705,-157.9354645157134,0.8515000000000014,1.710731912255287,99,3.5566639342869166,0.0,0.21574521124362944
76,-155.39642169655264,-157.90205605756654,0.8495200000000014,1.6482347398996353,99,2.3106658102333313,0.0,0.21604907140135765
77,-87.86298580680031,-156.99245774262153,0.8475400000000014,1.4590504575106833,72,3.5920825077046175,0.0,0.20752524005042183
78,-120.261739298761,-156.52155109590535,0.8455600000000014,1.561386365443468,78,1.0325645848643035,0.0,0.22072886787354945
79,-139.1365134010312,-156.30148732761583,0.8435800000000014,1.538045082773481,114,0.29550490190740675,0.0,0.1612023524940014
80,-104.08826681253282,-155.6488220711773,0.8416000000000015,1.2284338235855103,98,2.9652900877117645,0.0,0.17494289606809615
81,-162.25094820709148,-155.73032980125032,0.8396200000000015,1.6970850017762953,124,1.5370104562898632,0.0,0.1786096192175342
82,-113.80290005576312,-155.21901968240292,0.8376400000000015,1.7277876985700507,75,1.2584437168843579,0.0,0.198680159292723
83,-56.69874260980029,-154.03202839237156,0.8356600000000015,1.474382948307764,86,2.0758635718084406,0.0,0.1893003625529153
84,-39.89183281707176,-152.67321654028464,0.8336800000000015,1.3662095703184605,94,3.2742086019570706,0.0,0.17712766770273447
85,-249.2615132069078,-153.8095494422449,0.8317000000000015,1.8667376085713103,149,2.1110132979229093,0.0,0.1808630137427433
86,-145.19120462870114,-153.70933613045952,0.8297200000000016,1.2175078041851521,82,6.042252310697222,0.0,0.1871370229870081
87,-313.9137484064182,-155.55076615661997,0.8277400000000016,1.6687567734718323,100,4.191519309038995,0.0,0.16972618907690049
88,0.03547924758079546,-153.78274064066315,0.8257600000000016,1.2086228639818728,125,5.835560351406457,0.0,0.18275405140593648
89,-99.37174158686541,-153.17138110073282,0.8237800000000016,1.5102649723228656,77,2.378642962226877,0.0,0.16846469868170588
90,-174.93311487153704,-153.41317814263064,0.8218000000000016,1.1864789168039958,122,6.71949320458225,0.0,0.14976096600294114
91,-82.00732248514946,-152.62849841013085,0.8198200000000017,1.531507354143054,172,2.4295251957082655,0.0,0.17441628370867218
92,-167.2132661152129,-152.78702849388176,0.8178400000000017,1.5874317549996906,178,1.9239724302606191,0.0,0.15127699482772086
93,-120.9462549471076,-152.44465458477666,0.8158600000000017,1.1670342947428043,103,2.542119617195567,0.0,0.15532161667943
94,-61.67572357186357,-151.47902765910737,0.8138800000000017,1.4291990542853321,109,1.8642159132577945,0.0,0.177992288713102
95,-78.66721537923323,-150.71258752984554,0.8119000000000017,1.3739736527204514,86,1.3018615952169057,0.0,0.16138781216882525
96,-122.3919735264151,-150.41758113397648,0.8099200000000017,1.5308322938102665,132,1.940586215670919,0.0,0.15767698554378567
97,-196.18853617595,-150.88944664987312,0.8079400000000018,1.2785802936112438,107,2.0866811495652655,0.0,0.1365448526210255
98,-130.67204277137145,-150.68314661029657,0.8059600000000018,1.0573675103228668,114,1.9649034130270593,0.0,0.14005477880609446
99,-76.39516652742428,-149.93276297309586,0.8039800000000018,1.4496364132279442,86,1.9755466300994158,0.0,0.16412753186055593
100,-247.43161384080693,-150.90775148177295,0.8020000000000018,1.1943273116712985,92,2.2264030391233973,0.0,0.14533108391839525
101,-102.41716108029357,-149.46497710279823,0.8000200000000018,1.0835898731436049,84,2.96776860250975,0.0,0.135273872032052
102,-161.30484009918686,-149.16658619132582,0.7980400000000019,1.5188157811309353,130,4.304792017850559,0.0,0.16164661684271062
103,-21.46272037246574,-148.06958628001925,0.7960600000000019,1.2022644200108268,135,2.5193524445203366,0.0,0.1484474368167646
104,-360.7892730447759,-150.3561826987413,0.7940800000000019,1.2458093370261945,151,7.367310095927678,0.0,0.1300636850493519
105,-74.77405405987102,-150.09583071789604,0.7921000000000019,1.5884533760876491,116,2.278774589038221,0.0,0.14976836997887183
106,-67.05920551788469,-149.65389807950555,0.7901200000000019,1.4506906064287308,123,1.3502933023846708,0.0,0.158869807037615
107,-122.77319120317418,-146.58793551690428,0.788140000000002,1.0664236322045326,106,1.3501082139555365,0.0,0.12904209571962172
108,-177.43092317390324,-144.16588499746445,0.786160000000002,1.856150367043235,88,2.23711488727713,0.0,0.13645205849950964
109,-182.52030324042494,-143.9644711974117,0.784180000000002,1.2275795537978411,157,5.235478703121771,0.0,0.15560970585793257
